,Frame-Id,Object-Id,Time-Taken,Check-Point-Type
32,2_1_4_2023-07-03T15_24_37.468395_3806_00000,0,0.4954338073730469,inside_zone
33,2_1_9_2023-07-03T15_24_37.361726_3805_00002,0,0.6377696990966797,inside_zone
34,2_1_4_2023-07-03T15_24_37.468395_3806_00001,2,0.6208419799804688,inside_zone
35,2_1_4_2023-07-03T15_24_37.468395_3806_00001,1,0.6482601165771484,inside_zone
36,2_1_9_2023-07-03T15_24_37.361726_3805_00004,0,0.6973743438720703,inside_zone
37,2_1_9_2023-07-03T15_24_37.361726_3805_00008,0,0.6983280181884766,inside_zone
38,2_1_4_2023-07-03T15_24_37.468395_3806_00003,3,0.3256797790527344,inside_zone
39,2_1_4_2023-07-03T15_24_37.468395_3806_00004,4,0.5397796630859375,inside_zone
40,2_1_4_2023-07-03T15_24_37.468395_3806_00004,3,0.31876564025878906,inside_zone
41,2_1_4_2023-07-03T15_24_37.468395_3806_00009,5,0.45108795166015625,inside_zone
42,2_1_4_2023-07-03T15_24_37.468395_3806_00011,6,0.6606578826904297,inside_zone
43,2_1_4_2023-07-03T15_24_37.468395_3806_00011,3,0.6158351898193359,inside_zone
44,2_1_4_2023-07-03T15_24_37.468395_3806_00013,6,0.2942085266113281,inside_zone
45,2_1_4_2023-07-03T15_24_37.468395_3806_00014,8,0.5314350128173828,inside_zone
46,2_1_4_2023-07-03T15_24_37.468395_3806_00014,7,0.4534721374511719,inside_zone
47,2_1_4_2023-07-03T15_24_37.468395_3806_00014,6,0.4711151123046875,inside_zone
48,2_1_4_2023-07-03T15_24_37.468395_3806_00015,6,0.701904296875,inside_zone
49,2_1_4_2023-07-03T15_24_37.468395_3806_00016,9,0.31280517578125,inside_zone
50,2_1_4_2023-07-03T15_24_37.468395_3806_00017,10,0.4584789276123047,inside_zone
51,2_1_4_2023-07-03T15_24_37.468395_3806_00017,9,0.47087669372558594,inside_zone
52,2_1_4_2023-07-03T15_24_37.468395_3806_00020,12,0.3237724304199219,inside_zone
53,2_1_4_2023-07-03T15_24_37.468395_3806_00020,11,0.4551410675048828,inside_zone
54,2_1_9_2023-07-03T15_24_37.361726_3805_00023,1,0.2875328063964844,inside_zone
55,2_1_9_2023-07-03T15_24_37.361726_3805_00024,1,0.6303787231445312,inside_zone
56,2_1_4_2023-07-03T15_24_37.468395_3806_00021,13,0.30422210693359375,inside_zone
57,2_1_4_2023-07-03T15_24_37.468395_3806_00021,12,0.2892017364501953,inside_zone
58,2_1_4_2023-07-03T15_24_37.468395_3806_00021,11,0.4100799560546875,inside_zone
59,2_1_4_2023-07-03T15_24_37.468395_3806_00022,15,0.3211498260498047,inside_zone
60,2_1_4_2023-07-03T15_24_37.468395_3806_00022,14,0.2884864807128906,inside_zone
61,2_1_9_2023-07-03T15_24_37.361726_3805_00026,1,0.6361007690429688,inside_zone
62,2_1_4_2023-07-03T15_24_37.468395_3806_00023,15,0.44608116149902344,inside_zone
63,2_1_4_2023-07-03T15_24_37.468395_3806_00023,14,0.4305839538574219,inside_zone
64,2_1_4_2023-07-03T15_24_37.468395_3806_00024,16,0.2970695495605469,inside_zone
65,2_1_4_2023-07-03T15_24_37.468395_3806_00025,16,0.6558895111083984,inside_zone
66,2_1_4_2023-07-03T15_24_37.468395_3806_00026,18,0.35071372985839844,inside_zone
67,2_1_4_2023-07-03T15_24_37.468395_3806_00026,17,0.2562999725341797,inside_zone
68,2_1_4_2023-07-03T15_24_37.468395_3806_00027,19,0.30684471130371094,inside_zone
69,2_1_4_2023-07-03T15_24_37.468395_3806_00027,17,0.3974437713623047,inside_zone
70,2_1_4_2023-07-03T15_24_37.468395_3806_00028,19,0.29540061950683594,inside_zone
71,2_1_4_2023-07-03T15_24_37.468395_3806_00028,17,0.23865699768066406,inside_zone
72,2_1_4_2023-07-03T15_24_37.468395_3806_00030,21,0.4401206970214844,inside_zone
73,2_1_9_2023-07-03T15_24_37.361726_3805_00032,2,0.32329559326171875,inside_zone
74,2_1_4_2023-07-03T15_24_37.468395_3806_00030,20,0.4820823669433594,inside_zone
75,2_1_4_2023-07-03T15_24_37.468395_3806_00031,23,0.3135204315185547,inside_zone
76,2_1_4_2023-07-03T15_24_37.468395_3806_00031,22,0.2956390380859375,inside_zone
77,2_1_4_2023-07-03T15_24_37.468395_3806_00031,20,0.27441978454589844,inside_zone
78,2_1_4_2023-07-03T15_24_37.468395_3806_00032,24,0.3285408020019531,inside_zone
79,2_1_4_2023-07-03T15_24_37.468395_3806_00032,23,0.2846717834472656,inside_zone
80,2_1_4_2023-07-03T15_24_37.468395_3806_00032,22,0.26869773864746094,inside_zone
81,2_1_4_2023-07-03T15_24_37.468395_3806_00032,20,0.4222393035888672,inside_zone
82,2_1_9_2023-07-03T15_24_37.361726_3805_00036,3,0.6196498870849609,inside_zone
83,2_1_4_2023-07-03T15_24_37.468395_3806_00033,20,0.28967857360839844,inside_zone
84,2_1_4_2023-07-03T15_24_37.468395_3806_00034,23,0.5435943603515625,inside_zone
85,2_1_4_2023-07-03T15_24_37.468395_3806_00034,20,0.4177093505859375,inside_zone
86,2_1_4_2023-07-03T15_24_37.468395_3806_00035,23,0.6959438323974609,inside_zone
87,2_1_4_2023-07-03T15_24_37.468395_3806_00035,20,0.4639625549316406,inside_zone
88,2_1_9_2023-07-03T15_24_37.361726_3805_00038,3,0.6232261657714844,inside_zone
89,2_1_9_2023-07-03T15_24_37.361726_3805_00039,3,0.28133392333984375,inside_zone
90,2_1_4_2023-07-03T15_24_37.468395_3806_00036,26,0.3032684326171875,inside_zone
91,2_1_4_2023-07-03T15_24_37.468395_3806_00036,25,0.35190582275390625,inside_zone
92,2_1_9_2023-07-03T15_24_37.361726_3805_00040,3,0.2837181091308594,inside_zone
93,2_1_4_2023-07-03T15_24_37.468395_3806_00037,27,0.55694580078125,inside_zone
94,2_1_4_2023-07-03T15_24_37.468395_3806_00037,26,0.4131793975830078,inside_zone
95,2_1_4_2023-07-03T15_24_37.468395_3806_00037,25,0.43654441833496094,inside_zone
96,2_1_4_2023-07-03T15_24_37.468395_3806_00037,23,0.530242919921875,inside_zone
97,2_1_9_2023-07-03T15_24_37.361726_3805_00041,3,0.6134510040283203,inside_zone
98,2_1_4_2023-07-03T15_24_37.468395_3806_00038,25,0.457763671875,inside_zone
99,2_1_4_2023-07-03T15_24_37.468395_3806_00038,23,0.3638267517089844,inside_zone
100,2_1_4_2023-07-03T15_24_37.468395_3806_00039,23,0.29540061950683594,inside_zone
101,2_1_9_2023-07-03T15_24_37.361726_3805_00042,3,0.6353855133056641,inside_zone
102,2_1_4_2023-07-03T15_24_37.468395_3806_00040,28,0.29850006103515625,inside_zone
103,2_1_4_2023-07-03T15_24_37.468395_3806_00041,29,0.43129920959472656,inside_zone
104,2_1_4_2023-07-03T15_24_37.468395_3806_00042,29,0.2956390380859375,inside_zone
105,2_1_4_2023-07-03T15_24_37.468395_3806_00044,30,0.44608116149902344,inside_zone
106,2_1_4_2023-07-03T15_24_37.468395_3806_00045,32,0.4696846008300781,inside_zone
107,2_1_4_2023-07-03T15_24_37.468395_3806_00045,31,0.44608116149902344,inside_zone
108,2_1_4_2023-07-03T15_24_37.468395_3806_00045,30,0.6823539733886719,inside_zone
109,2_1_4_2023-07-03T15_24_37.468395_3806_00046,33,0.5350112915039062,inside_zone
110,2_1_4_2023-07-03T15_24_37.468395_3806_00046,32,0.5030632019042969,inside_zone
111,2_1_4_2023-07-03T15_24_37.468395_3806_00047,33,0.7658004760742188,inside_zone
112,2_1_4_2023-07-03T15_24_37.468395_3806_00047,32,0.6964206695556641,inside_zone
113,2_1_4_2023-07-03T15_24_37.468395_3806_00048,35,0.6742477416992188,inside_zone
114,2_1_4_2023-07-03T15_24_37.468395_3806_00048,34,0.7066726684570312,inside_zone
115,2_1_4_2023-07-03T15_24_37.468395_3806_00048,33,0.6773471832275391,inside_zone
116,2_1_4_2023-07-03T15_24_37.468395_3806_00048,32,0.6742477416992188,inside_zone
117,2_1_4_2023-07-03T15_24_37.468395_3806_00049,35,0.7259845733642578,inside_zone
118,2_1_4_2023-07-03T15_24_37.468395_3806_00049,33,0.7166862487792969,inside_zone
119,2_1_4_2023-07-03T15_24_37.468395_3806_00049,32,0.6246566772460938,inside_zone
120,2_1_4_2023-07-03T15_24_37.468395_3806_00050,35,0.3120899200439453,inside_zone
121,2_1_4_2023-07-03T15_24_37.468395_3806_00050,33,0.26917457580566406,inside_zone
122,2_1_4_2023-07-03T15_24_37.468395_3806_00050,32,0.4067420959472656,inside_zone
123,2_1_4_2023-07-03T15_24_37.468395_3806_00051,35,0.3204345703125,inside_zone
124,2_1_4_2023-07-03T15_24_37.468395_3806_00052,35,0.4208087921142578,inside_zone
125,2_1_4_2023-07-03T15_24_37.468395_3806_00056,38,0.2875328063964844,inside_zone
126,2_1_4_2023-07-03T15_24_37.468395_3806_00056,37,0.2720355987548828,inside_zone
127,2_1_4_2023-07-03T15_24_37.468395_3806_00056,36,0.25773048400878906,inside_zone
128,2_1_4_2023-07-03T15_24_37.468395_3806_00057,39,0.8022785186767578,inside_zone
129,2_1_4_2023-07-03T15_24_37.468395_3806_00057,37,0.7059574127197266,inside_zone
130,2_1_4_2023-07-03T15_24_37.468395_3806_00058,40,0.30803680419921875,inside_zone
131,2_1_4_2023-07-03T15_24_37.468395_3806_00058,37,0.27108192443847656,inside_zone
132,2_1_4_2023-07-03T15_24_37.468395_3806_00059,40,0.28514862060546875,inside_zone
133,2_1_4_2023-07-03T15_24_37.468395_3806_00060,37,0.3077983856201172,inside_zone
134,2_1_9_2023-07-03T15_24_37.361726_3805_00064,4,0.3750324249267578,inside_zone
135,2_1_9_2023-07-03T15_24_37.361726_3805_00065,4,0.6132125854492188,inside_zone
136,2_1_4_2023-07-03T15_24_37.468395_3806_00063,42,0.42939186096191406,inside_zone
137,2_1_4_2023-07-03T15_24_37.468395_3806_00063,41,0.423431396484375,inside_zone
138,2_1_4_2023-07-03T15_24_37.468395_3806_00064,42,0.4763603210449219,inside_zone
139,2_1_4_2023-07-03T15_24_37.468395_3806_00065,42,0.3399848937988281,inside_zone
140,2_1_4_2023-07-03T15_24_37.468395_3806_00066,46,0.6735324859619141,inside_zone
141,2_1_4_2023-07-03T15_24_37.468395_3806_00066,45,0.6530284881591797,inside_zone
142,2_1_4_2023-07-03T15_24_37.468395_3806_00066,44,0.7457733154296875,inside_zone
143,2_1_4_2023-07-03T15_24_37.468395_3806_00066,43,0.6489753723144531,inside_zone
144,2_1_4_2023-07-03T15_24_37.468395_3806_00067,46,0.3657341003417969,inside_zone
145,2_1_4_2023-07-03T15_24_37.468395_3806_00067,45,0.6792545318603516,inside_zone
146,2_1_4_2023-07-03T15_24_37.468395_3806_00067,42,0.4665851593017578,inside_zone
147,2_1_4_2023-07-03T15_24_37.468395_3806_00068,45,0.5402565002441406,inside_zone
148,2_1_4_2023-07-03T15_24_37.468395_3806_00069,45,0.5452632904052734,inside_zone
149,2_1_4_2023-07-03T15_24_37.468395_3806_00070,47,0.40984153747558594,inside_zone
150,2_1_4_2023-07-03T15_24_37.468395_3806_00070,45,0.4093647003173828,inside_zone
151,2_1_4_2023-07-03T15_24_37.468395_3806_00071,48,0.5500316619873047,inside_zone
152,2_1_4_2023-07-03T15_24_37.468395_3806_00071,45,0.4208087921142578,inside_zone
153,2_1_4_2023-07-03T15_24_37.468395_3806_00072,45,0.2987384796142578,inside_zone
154,2_1_4_2023-07-03T15_24_37.468395_3806_00073,49,0.5497932434082031,inside_zone
155,2_1_4_2023-07-03T15_24_37.468395_3806_00073,45,0.51116943359375,inside_zone
156,2_1_4_2023-07-03T15_24_37.468395_3806_00074,49,0.3116130828857422,inside_zone
157,2_1_4_2023-07-03T15_24_37.468395_3806_00074,45,0.3993511199951172,inside_zone
158,2_1_9_2023-07-03T15_24_37.361726_3805_00077,5,0.30303001403808594,inside_zone
159,2_1_4_2023-07-03T15_24_37.468395_3806_00075,49,0.43654441833496094,inside_zone
160,2_1_9_2023-07-03T15_24_37.361726_3805_00078,5,0.6453990936279297,inside_zone
161,2_1_9_2023-07-03T15_24_37.361726_3805_00079,5,0.6372928619384766,inside_zone
162,2_1_4_2023-07-03T15_24_37.468395_3806_00076,51,0.3197193145751953,inside_zone
163,2_1_4_2023-07-03T15_24_37.468395_3806_00076,50,0.40268898010253906,inside_zone
164,2_1_9_2023-07-03T15_24_37.361726_3805_00080,5,0.2956390380859375,inside_zone
165,2_1_4_2023-07-03T15_24_37.468395_3806_00077,51,0.2949237823486328,inside_zone
166,2_1_10_2023-07-03T15_24_22.395314_3804_00156,0,0.9326934814453125,inside_zone
167,2_1_9_2023-07-03T15_24_37.361726_3805_00081,5,0.6375312805175781,inside_zone
168,2_1_4_2023-07-03T15_24_37.468395_3806_00078,51,0.6666183471679688,inside_zone
169,2_1_4_2023-07-03T15_24_37.468395_3806_00079,51,0.682830810546875,inside_zone
170,2_1_9_2023-07-03T15_24_37.361726_3805_00082,5,0.2815723419189453,inside_zone
171,2_1_7_2023-07-03T15_24_09.087072_3801_00221,1,0.2951622009277344,inside_zone
172,2_1_9_2023-07-03T15_24_37.361726_3805_00083,5,0.43511390686035156,inside_zone
173,2_1_10_2023-07-03T15_24_22.395314_3804_00159,1,0.42891502380371094,inside_zone
174,2_1_7_2023-07-03T15_24_09.087072_3801_00223,1,0.55694580078125,inside_zone
175,2_1_9_2023-07-03T15_24_37.361726_3805_00084,5,0.5354881286621094,inside_zone
176,2_1_8_2023-07-03T15_24_22.280302_3802_00156,0,0.5629062652587891,inside_zone
177,2_1_7_2023-07-03T15_24_09.087072_3801_00225,1,0.7700920104980469,inside_zone
178,2_1_4_2023-07-03T15_24_37.468395_3806_00081,52,0.7166862487792969,inside_zone
179,2_1_8_2023-07-03T15_24_22.280302_3802_00157,0,0.6709098815917969,inside_zone
180,2_1_4_2023-07-03T15_24_37.468395_3806_00082,53,0.3249645233154297,inside_zone
181,2_1_4_2023-07-03T15_24_37.468395_3806_00082,52,0.3170967102050781,inside_zone
182,2_1_9_2023-07-03T15_24_37.361726_3805_00086,5,0.29158592224121094,inside_zone
183,2_1_8_2023-07-03T15_24_22.280302_3802_00160,1,0.6258487701416016,inside_zone
184,2_1_4_2023-07-03T15_24_37.468395_3806_00083,54,0.33664703369140625,inside_zone
185,2_1_4_2023-07-03T15_24_37.468395_3806_00083,52,0.35762786865234375,inside_zone
186,2_1_4_2023-07-03T15_24_37.468395_3806_00084,54,0.43845176696777344,inside_zone
187,2_1_4_2023-07-03T15_24_37.468395_3806_00084,53,0.29778480529785156,inside_zone
188,2_1_4_2023-07-03T15_24_37.468395_3806_00084,52,0.5004405975341797,inside_zone
189,2_1_4_2023-07-03T15_24_37.468395_3806_00085,54,0.3440380096435547,inside_zone
190,2_1_4_2023-07-03T15_24_37.468395_3806_00085,53,0.5753040313720703,inside_zone
191,2_1_4_2023-07-03T15_24_37.468395_3806_00085,52,0.5130767822265625,inside_zone
192,2_1_4_2023-07-03T15_24_37.468395_3806_00086,55,0.2913475036621094,inside_zone
193,2_1_4_2023-07-03T15_24_37.468395_3806_00087,54,0.5743503570556641,inside_zone
194,2_1_4_2023-07-03T15_24_37.468395_3806_00087,52,0.7426738739013672,inside_zone
195,2_1_8_2023-07-03T15_24_22.280302_3802_00163,2,0.30875205993652344,inside_zone
196,2_1_4_2023-07-03T15_24_37.468395_3806_00088,54,0.6527900695800781,inside_zone
197,2_1_8_2023-07-03T15_24_22.280302_3802_00165,2,0.45108795166015625,inside_zone
198,2_1_4_2023-07-03T15_24_37.468395_3806_00091,58,0.48089027404785156,inside_zone
199,2_1_4_2023-07-03T15_24_37.468395_3806_00091,57,0.4172325134277344,inside_zone
200,2_1_4_2023-07-03T15_24_37.468395_3806_00091,56,0.28228759765625,inside_zone
201,2_1_9_2023-07-03T15_24_37.361726_3805_00095,6,0.2913475036621094,inside_zone
202,2_1_4_2023-07-03T15_24_37.468395_3806_00092,59,0.7870197296142578,inside_zone
203,2_1_4_2023-07-03T15_24_37.468395_3806_00092,57,0.48351287841796875,inside_zone
204,2_1_4_2023-07-03T15_24_37.468395_3806_00092,56,0.2830028533935547,inside_zone
205,2_1_4_2023-07-03T15_24_37.468395_3806_00093,56,0.6368160247802734,inside_zone
206,2_1_4_2023-07-03T15_24_37.468395_3806_00095,56,0.6506443023681641,inside_zone
207,2_1_9_2023-07-03T15_24_37.361726_3805_00098,7,0.32258033752441406,inside_zone
208,2_1_4_2023-07-03T15_24_37.468395_3806_00096,61,0.30732154846191406,inside_zone
209,2_1_4_2023-07-03T15_24_37.468395_3806_00096,60,0.2930164337158203,inside_zone
210,2_1_9_2023-07-03T15_24_37.361726_3805_00100,7,0.3216266632080078,inside_zone
211,2_1_4_2023-07-03T15_24_37.468395_3806_00097,60,0.6494522094726562,inside_zone
212,2_1_4_2023-07-03T15_24_37.468395_3806_00098,61,0.4413127899169922,inside_zone
213,2_1_4_2023-07-03T15_24_37.468395_3806_00098,60,0.2715587615966797,inside_zone
214,2_1_4_2023-07-03T15_24_37.468395_3806_00099,61,0.438690185546875,inside_zone
215,2_1_4_2023-07-03T15_24_37.468395_3806_00099,60,0.4134178161621094,inside_zone
216,2_1_4_2023-07-03T15_24_37.468395_3806_00100,61,0.6983280181884766,inside_zone
217,2_1_4_2023-07-03T15_24_37.468395_3806_00100,60,0.66375732421875,inside_zone
218,2_1_4_2023-07-03T15_24_37.468395_3806_00106,64,0.31638145446777344,inside_zone
219,2_1_4_2023-07-03T15_24_37.468395_3806_00106,63,0.4336833953857422,inside_zone
220,2_1_4_2023-07-03T15_24_37.468395_3806_00106,62,0.41604042053222656,inside_zone
221,2_1_4_2023-07-03T15_24_37.468395_3806_00107,64,0.6587505340576172,inside_zone
222,2_1_4_2023-07-03T15_24_37.468395_3806_00107,63,0.6227493286132812,inside_zone
223,2_1_4_2023-07-03T15_24_37.468395_3806_00108,64,0.5435943603515625,inside_zone
224,2_1_4_2023-07-03T15_24_37.468395_3806_00108,63,0.40340423583984375,inside_zone
225,2_1_4_2023-07-03T15_24_37.468395_3806_00109,65,0.6387233734130859,inside_zone
226,2_1_4_2023-07-03T15_24_37.468395_3806_00109,64,0.2846717834472656,inside_zone
227,2_1_4_2023-07-03T15_24_37.468395_3806_00109,63,0.5385875701904297,inside_zone
228,2_1_9_2023-07-03T15_24_37.361726_3805_00112,8,0.44465065002441406,inside_zone
229,2_1_4_2023-07-03T15_24_37.468395_3806_00110,64,0.4591941833496094,inside_zone
230,2_1_4_2023-07-03T15_24_37.468395_3806_00110,63,0.43845176696777344,inside_zone
231,2_1_9_2023-07-03T15_24_37.361726_3805_00113,8,0.29277801513671875,inside_zone
232,2_1_4_2023-07-03T15_24_37.468395_3806_00111,66,0.6918907165527344,inside_zone
233,2_1_4_2023-07-03T15_24_37.468395_3806_00111,64,0.621795654296875,inside_zone
234,2_1_5_2023-07-03T15_24_52.583370_3808_00036,0,1.1615753173828125,inside_zone
235,2_1_4_2023-07-03T15_24_37.468395_3806_00112,66,0.6885528564453125,inside_zone
236,2_1_4_2023-07-03T15_24_37.468395_3806_00112,64,0.6301403045654297,inside_zone
237,2_1_4_2023-07-03T15_24_37.468395_3806_00113,64,0.6527900695800781,inside_zone
238,2_1_4_2023-07-03T15_24_37.468395_3806_00114,64,0.46634674072265625,inside_zone
239,2_1_5_2023-07-03T15_24_52.583370_3808_00037,0,1.3475418090820312,inside_zone
240,2_1_4_2023-07-03T15_24_37.468395_3806_00115,64,0.6814002990722656,inside_zone
241,2_1_5_2023-07-03T15_24_52.583370_3808_00038,0,1.2614727020263672,inside_zone
242,2_1_9_2023-07-03T15_24_37.361726_3805_00118,9,0.46539306640625,inside_zone
243,2_1_5_2023-07-03T15_24_52.583370_3808_00040,0,0.8513927459716797,inside_zone
244,2_1_9_2023-07-03T15_24_37.361726_3805_00119,9,0.4286766052246094,inside_zone
245,2_1_9_2023-07-03T15_24_37.361726_3805_00120,9,0.4150867462158203,inside_zone
246,2_1_4_2023-07-03T15_24_37.468395_3806_00116,68,0.4477500915527344,inside_zone
247,2_1_4_2023-07-03T15_24_37.468395_3806_00116,67,0.44536590576171875,inside_zone
248,2_1_4_2023-07-03T15_24_37.468395_3806_00117,68,0.4165172576904297,inside_zone
249,2_1_4_2023-07-03T15_24_37.468395_3806_00117,67,0.3561973571777344,inside_zone
250,2_1_4_2023-07-03T15_24_37.468395_3806_00117,64,0.3662109375,inside_zone
251,2_1_9_2023-07-03T15_24_37.361726_3805_00121,9,0.27871131896972656,inside_zone
252,2_1_4_2023-07-03T15_24_37.468395_3806_00118,68,0.2834796905517578,inside_zone
253,2_1_4_2023-07-03T15_24_37.468395_3806_00119,69,0.4858970642089844,inside_zone
254,2_1_4_2023-07-03T15_24_37.468395_3806_00120,69,0.46753883361816406,inside_zone
255,2_1_9_2023-07-03T15_24_37.361726_3805_00122,9,0.9391307830810547,inside_zone
256,2_1_9_2023-07-03T15_24_37.361726_3805_00123,9,0.6077289581298828,inside_zone
257,2_1_9_2023-07-03T15_24_37.361726_3805_00124,9,2.3772716522216797,inside_zone
258,2_1_4_2023-07-03T15_24_37.468395_3806_00121,72,0.4291534423828125,inside_zone
259,2_1_4_2023-07-03T15_24_37.468395_3806_00121,71,0.3609657287597656,inside_zone
260,2_1_4_2023-07-03T15_24_37.468395_3806_00121,70,0.3437995910644531,inside_zone
261,2_1_9_2023-07-03T15_24_37.361726_3805_00125,9,0.48851966857910156,inside_zone
262,2_1_4_2023-07-03T15_24_37.468395_3806_00122,73,0.4458427429199219,inside_zone
263,2_1_4_2023-07-03T15_24_37.468395_3806_00122,72,0.3802776336669922,inside_zone
264,2_1_4_2023-07-03T15_24_37.468395_3806_00122,71,0.3733634948730469,inside_zone
265,2_1_4_2023-07-03T15_24_37.468395_3806_00122,70,0.38123130798339844,inside_zone
266,2_1_9_2023-07-03T15_24_37.361726_3805_00126,9,0.5962848663330078,inside_zone
267,2_1_4_2023-07-03T15_24_37.468395_3806_00123,70,0.6411075592041016,inside_zone
268,2_1_4_2023-07-03T15_24_37.468395_3806_00125,74,0.30732154846191406,inside_zone
269,2_1_4_2023-07-03T15_24_37.468395_3806_00126,75,0.44083595275878906,inside_zone
270,2_1_4_2023-07-03T15_24_37.468395_3806_00131,76,0.4711151123046875,inside_zone
271,2_1_4_2023-07-03T15_24_37.468395_3806_00132,76,0.5137920379638672,inside_zone
272,2_1_4_2023-07-03T15_24_37.468395_3806_00133,76,0.3991127014160156,inside_zone
273,2_1_4_2023-07-03T15_24_37.468395_3806_00134,76,0.4649162292480469,inside_zone
274,2_1_9_2023-07-03T15_24_37.361726_3805_00137,10,0.2875328063964844,inside_zone
275,2_1_4_2023-07-03T15_24_37.468395_3806_00136,76,0.4336833953857422,inside_zone
276,2_1_10_2023-07-03T15_24_22.395314_3804_00216,2,0.91552734375,inside_zone
277,2_1_9_2023-07-03T15_24_37.361726_3805_00141,11,0.3020763397216797,inside_zone
278,2_1_4_2023-07-03T15_24_37.468395_3806_00138,76,0.37980079650878906,inside_zone
279,2_1_4_2023-07-03T15_24_37.468395_3806_00139,77,0.8800029754638672,inside_zone
280,2_1_4_2023-07-03T15_24_37.468395_3806_00141,79,0.30231475830078125,inside_zone
281,2_1_4_2023-07-03T15_24_37.468395_3806_00141,78,0.27108192443847656,inside_zone
282,2_1_4_2023-07-03T15_24_37.468395_3806_00142,80,0.47659873962402344,inside_zone
283,2_1_4_2023-07-03T15_24_37.468395_3806_00142,79,0.4093647003173828,inside_zone
284,2_1_4_2023-07-03T15_24_37.468395_3806_00143,81,0.3027915954589844,inside_zone
285,2_1_4_2023-07-03T15_24_37.468395_3806_00143,80,0.24199485778808594,inside_zone
286,2_1_4_2023-07-03T15_24_37.468395_3806_00143,79,0.255584716796875,inside_zone
287,2_1_4_2023-07-03T15_24_37.468395_3806_00144,79,0.6687641143798828,inside_zone
288,2_1_4_2023-07-03T15_24_37.468395_3806_00146,83,0.31447410583496094,inside_zone
289,2_1_4_2023-07-03T15_24_37.468395_3806_00146,82,0.2713203430175781,inside_zone
290,2_1_4_2023-07-03T15_24_37.468395_3806_00147,84,0.33926963806152344,inside_zone
291,2_1_4_2023-07-03T15_24_37.468395_3806_00147,82,0.4284381866455078,inside_zone
292,2_1_4_2023-07-03T15_24_37.468395_3806_00148,85,0.3020763397216797,inside_zone
293,2_1_4_2023-07-03T15_24_37.468395_3806_00148,82,0.4088878631591797,inside_zone
294,2_1_9_2023-07-03T15_24_37.361726_3805_00151,12,0.5440711975097656,inside_zone
295,2_1_4_2023-07-03T15_24_37.468395_3806_00149,82,0.5192756652832031,inside_zone
